Plot Title: Out 2,,,
#,"Date Time, GMT-04:00","Temp, °C (LGR S/N: 10675250, SEN S/N: 10675250, LBL: T°C)","Intensity, Lux (LGR S/N: 10675250, SEN S/N: 10675250, LBL: Lumens)"
1741,11/28/18 02:00:00 PM,30.356,26178
1742,11/28/18 02:01:00 PM,30.356,23422.4
1743,11/28/18 02:02:00 PM,30.457,28933.5
1744,11/28/18 02:03:00 PM,30.457,23422.4
1745,11/28/18 02:04:00 PM,30.457,30311.3
1746,11/28/18 02:05:00 PM,30.457,7577.8
1747,11/28/18 02:06:00 PM,30.255,5166.7
1748,11/28/18 02:07:00 PM,30.154,3616.7
1749,11/28/18 02:08:00 PM,30.054,3444.5
1750,11/28/18 02:09:00 PM,30.054,3616.7
1751,11/28/18 02:10:00 PM,29.953,3272.2
1752,11/28/18 02:11:00 PM,29.953,2927.8
1753,11/28/18 02:12:00 PM,29.853,2927.8
1754,11/28/18 02:13:00 PM,29.853,4133.4
1755,11/28/18 02:14:00 PM,29.853,4822.3
1756,11/28/18 02:15:00 PM,29.853,4477.8
1757,11/28/18 02:16:00 PM,29.853,3961.1
1758,11/28/18 02:17:00 PM,29.752,3961.1
1759,11/28/18 02:18:00 PM,29.752,4477.8
1760,11/28/18 02:19:00 PM,29.752,5166.7
1761,11/28/18 02:20:00 PM,29.752,5511.1
1762,11/28/18 02:21:00 PM,29.752,5511.1
1763,11/28/18 02:22:00 PM,29.752,6200
1764,11/28/18 02:23:00 PM,29.752,6200
1765,11/28/18 02:24:00 PM,29.752,4822.3
1766,11/28/18 02:25:00 PM,29.752,4650
1767,11/28/18 02:26:00 PM,29.752,5166.7
1768,11/28/18 02:27:00 PM,29.752,5511.1
1769,11/28/18 02:28:00 PM,29.752,6200
1770,11/28/18 02:29:00 PM,29.752,7577.8
1771,11/28/18 02:30:00 PM,29.853,8611.2
1772,11/28/18 02:31:00 PM,29.853,8266.7
1773,11/28/18 02:32:00 PM,29.853,7577.8
1774,11/28/18 02:33:00 PM,29.853,8266.7
1775,11/28/18 02:34:00 PM,29.853,9300.1
1776,11/28/18 02:35:00 PM,29.853,7577.8
1777,11/28/18 02:36:00 PM,29.853,6200
1778,11/28/18 02:37:00 PM,29.853,5338.9
1779,11/28/18 02:38:00 PM,29.853,4822.3
1780,11/28/18 02:39:00 PM,29.853,4477.8
1781,11/28/18 02:40:00 PM,29.853,4477.8
1782,11/28/18 02:41:00 PM,29.853,4477.8
1783,11/28/18 02:42:00 PM,29.853,4822.3
1784,11/28/18 02:43:00 PM,29.752,5166.7
1785,11/28/18 02:44:00 PM,29.752,5166.7
1786,11/28/18 02:45:00 PM,29.752,5511.1
1787,11/28/18 02:46:00 PM,29.853,6200
1788,11/28/18 02:47:00 PM,29.853,6544.5
1789,11/28/18 02:48:00 PM,29.853,7233.4
1790,11/28/18 02:49:00 PM,29.853,7577.8
1791,11/28/18 02:50:00 PM,29.853,9300.1
1792,11/28/18 02:51:00 PM,29.853,9300.1
1793,11/28/18 02:52:00 PM,29.853,9300.1
1794,11/28/18 02:53:00 PM,29.953,8266.7
1795,11/28/18 02:54:00 PM,29.953,8266.7
1796,11/28/18 02:55:00 PM,29.853,8266.7
1797,11/28/18 02:56:00 PM,29.953,7577.8
1798,11/28/18 02:57:00 PM,29.853,7577.8
1799,11/28/18 02:58:00 PM,29.853,7577.8
1800,11/28/18 02:59:00 PM,29.853,7577.8
1801,11/28/18 03:00:00 PM,29.853,7577.8
1802,11/28/18 03:01:00 PM,29.853,7233.4
1803,11/28/18 03:02:00 PM,29.853,7233.4
1804,11/28/18 03:03:00 PM,29.853,7233.4
1805,11/28/18 03:04:00 PM,29.853,7233.4
1806,11/28/18 03:05:00 PM,29.853,6544.5
1807,11/28/18 03:06:00 PM,29.853,7233.4
1808,11/28/18 03:07:00 PM,29.752,7233.4
1809,11/28/18 03:08:00 PM,29.752,7577.8
1810,11/28/18 03:09:00 PM,29.752,7577.8
1811,11/28/18 03:10:00 PM,29.752,7233.4
1812,11/28/18 03:11:00 PM,29.752,7233.4
1813,11/28/18 03:12:00 PM,29.752,6544.5
1814,11/28/18 03:13:00 PM,29.752,6544.5
1815,11/28/18 03:14:00 PM,29.752,6200
1816,11/28/18 03:15:00 PM,29.752,6200
1817,11/28/18 03:16:00 PM,29.752,6200
1818,11/28/18 03:17:00 PM,29.652,6200
1819,11/28/18 03:18:00 PM,29.652,6200
1820,11/28/18 03:19:00 PM,29.652,6544.5
1821,11/28/18 03:20:00 PM,29.652,7577.8
1822,11/28/18 03:21:00 PM,29.652,8266.7
1823,11/28/18 03:22:00 PM,29.652,9300.1
1824,11/28/18 03:23:00 PM,29.652,9644.5
1825,11/28/18 03:24:00 PM,29.752,11022.3
1826,11/28/18 03:25:00 PM,29.752,12400.1
1827,11/28/18 03:26:00 PM,29.752,12400.1
1828,11/28/18 03:27:00 PM,29.752,6544.5
1829,11/28/18 03:28:00 PM,29.652,4305.6
1830,11/28/18 03:29:00 PM,29.652,2497.2
1831,11/28/18 03:30:00 PM,29.552,2497.2
1832,11/28/18 03:31:00 PM,29.552,2755.6
1833,11/28/18 03:32:00 PM,29.452,2927.8
1834,11/28/18 03:33:00 PM,29.452,2755.6
1835,11/28/18 03:34:00 PM,29.452,2927.8
1836,11/28/18 03:35:00 PM,29.452,3961.1
1837,11/28/18 03:36:00 PM,29.452,4650
1838,11/28/18 03:37:00 PM,29.452,4994.5
1839,11/28/18 03:38:00 PM,29.452,5166.7
1840,11/28/18 03:39:00 PM,29.452,5338.9
1841,11/28/18 03:40:00 PM,29.352,5166.7
1842,11/28/18 03:41:00 PM,29.352,5166.7
1843,11/28/18 03:42:00 PM,29.352,5166.7
1844,11/28/18 03:43:00 PM,29.352,5166.7
1845,11/28/18 03:44:00 PM,29.352,5166.7
1846,11/28/18 03:45:00 PM,29.352,6200
1847,11/28/18 03:46:00 PM,29.352,6544.5
1848,11/28/18 03:47:00 PM,29.352,7233.4
1849,11/28/18 03:48:00 PM,29.352,7577.8
1850,11/28/18 03:49:00 PM,29.352,7577.8
1851,11/28/18 03:50:00 PM,29.452,8266.7
1852,11/28/18 03:51:00 PM,29.452,7577.8
1853,11/28/18 03:52:00 PM,29.452,7577.8
1854,11/28/18 03:53:00 PM,29.452,7577.8
1855,11/28/18 03:54:00 PM,29.352,7233.4
1856,11/28/18 03:55:00 PM,29.352,7233.4
1857,11/28/18 03:56:00 PM,29.352,6544.5
1858,11/28/18 03:57:00 PM,29.352,6200
1859,11/28/18 03:58:00 PM,29.352,6200
1860,11/28/18 03:59:00 PM,29.352,5166.7
1861,11/28/18 04:00:00 PM,29.252,5166.7
1862,11/28/18 04:01:00 PM,29.252,5166.7
1863,11/28/18 04:02:00 PM,29.252,4994.5
1864,11/28/18 04:03:00 PM,29.252,4994.5
1865,11/28/18 04:04:00 PM,29.152,4994.5
1866,11/28/18 04:05:00 PM,29.152,5166.7
1867,11/28/18 04:06:00 PM,29.152,5511.1
1868,11/28/18 04:07:00 PM,29.152,5511.1
1869,11/28/18 04:08:00 PM,29.152,5511.1
1870,11/28/18 04:09:00 PM,29.152,4994.5
1871,11/28/18 04:10:00 PM,29.152,5166.7
1872,11/28/18 04:11:00 PM,29.053,5511.1
1873,11/28/18 04:12:00 PM,29.053,5511.1
1874,11/28/18 04:13:00 PM,29.053,5511.1
1875,11/28/18 04:14:00 PM,29.053,5511.1
1876,11/28/18 04:15:00 PM,29.053,5166.7
1877,11/28/18 04:16:00 PM,29.053,5166.7
1878,11/28/18 04:17:00 PM,28.953,10333.4
1879,11/28/18 04:18:00 PM,28.754,10333.4
1880,11/28/18 04:19:00 PM,28.456,15155.7
1881,11/28/18 04:20:00 PM,28.06,3444.5
1882,11/28/18 04:21:00 PM,27.764,6200
1883,11/28/18 04:22:00 PM,27.37,32.3
1884,11/28/18 04:23:00 PM,27.075,43.1
1885,11/28/18 04:24:00 PM,26.879,10.8
1886,11/28/18 04:25:00 PM,26.781,32.3
1887,11/28/18 04:26:00 PM,26.488,21.5
1888,11/28/18 04:27:00 PM,26.292,43.1
1889,11/28/18 04:28:00 PM,26.097,21.5
1890,11/28/18 04:29:00 PM,26,32.3
1891,11/28/18 04:30:00 PM,25.902,0
1892,11/28/18 04:31:00 PM,25.708,32.3
1893,11/28/18 04:32:00 PM,25.61,32.3
1894,11/28/18 04:33:00 PM,25.61,21.5
1895,11/28/18 04:34:00 PM,25.416,32.3
1896,11/28/18 04:35:00 PM,25.319,32.3
1897,11/28/18 04:36:00 PM,25.319,43.1
1898,11/28/18 04:37:00 PM,25.222,32.3
1899,11/28/18 04:38:00 PM,25.125,10.8
1900,11/28/18 04:39:00 PM,25.125,21.5
1901,11/28/18 04:40:00 PM,25.125,10.8
1902,11/28/18 04:41:00 PM,25.028,10.8
1903,11/28/18 04:42:00 PM,24.931,0
1904,11/28/18 04:43:00 PM,24.931,0
1905,11/28/18 04:44:00 PM,24.931,10.8
1906,11/28/18 04:45:00 PM,24.931,21.5
1907,11/28/18 04:46:00 PM,24.931,21.5
1908,11/28/18 04:47:00 PM,24.931,21.5
1909,11/28/18 04:48:00 PM,24.835,0
1910,11/28/18 04:49:00 PM,24.835,10.8
1911,11/28/18 04:50:00 PM,24.835,10.8
1912,11/28/18 04:51:00 PM,24.835,10.8
1913,11/28/18 04:52:00 PM,24.835,21.5
1914,11/28/18 04:53:00 PM,24.835,10.8
1915,11/28/18 04:54:00 PM,24.835,0
1916,11/28/18 04:55:00 PM,24.835,10.8
1917,11/28/18 04:56:00 PM,24.835,0
1918,11/28/18 04:57:00 PM,24.835,0
1919,11/28/18 04:58:00 PM,24.738,10.8
1920,11/28/18 04:59:00 PM,24.835,0
1921,11/28/18 05:00:00 PM,24.835,21.5
1922,11/28/18 05:01:00 PM,24.835,10.8
1923,11/28/18 05:02:00 PM,24.835,0
1924,11/28/18 05:03:00 PM,24.835,0
1925,11/28/18 05:04:00 PM,24.835,10.8
1926,11/28/18 05:05:00 PM,24.835,21.5
1927,11/28/18 05:06:00 PM,24.835,21.5
1928,11/28/18 05:07:00 PM,24.835,10.8
1929,11/28/18 05:08:00 PM,24.835,0
1930,11/28/18 05:09:00 PM,24.931,0
1931,11/28/18 05:10:00 PM,24.931,10.8
1932,11/28/18 05:11:00 PM,24.931,10.8
1933,11/28/18 05:12:00 PM,24.931,0
1934,11/28/18 05:13:00 PM,24.931,21.5
1935,11/28/18 05:14:00 PM,24.835,10.8
1936,11/28/18 05:15:00 PM,24.931,0
1937,11/28/18 05:16:00 PM,24.931,21.5
1938,11/28/18 05:17:00 PM,24.931,21.5
1939,11/28/18 05:18:00 PM,24.931,10.8
1940,11/28/18 05:19:00 PM,24.835,0
1941,11/28/18 05:20:00 PM,24.835,21.5
1942,11/28/18 05:21:00 PM,24.835,21.5
1943,11/28/18 05:22:00 PM,24.835,10.8
1944,11/28/18 05:23:00 PM,24.835,21.5
1945,11/28/18 05:24:00 PM,24.835,10.8
1946,11/28/18 05:25:00 PM,24.835,0
1947,11/28/18 05:26:00 PM,24.835,0
1948,11/28/18 05:27:00 PM,24.835,21.5
1949,11/28/18 05:28:00 PM,24.835,10.8
1950,11/28/18 05:29:00 PM,24.835,21.5
1951,11/28/18 05:30:00 PM,24.835,21.5
1952,11/28/18 05:31:00 PM,24.835,10.8
1953,11/28/18 05:32:00 PM,24.835,0
1954,11/28/18 05:33:00 PM,24.835,21.5
1955,11/28/18 05:34:00 PM,24.835,21.5
1956,11/28/18 05:35:00 PM,24.835,21.5
1957,11/28/18 05:36:00 PM,24.738,10.8
1958,11/28/18 05:37:00 PM,24.835,0
1959,11/28/18 05:38:00 PM,24.835,0
1960,11/28/18 05:39:00 PM,24.835,21.5
1961,11/28/18 05:40:00 PM,24.835,10.8
1962,11/28/18 05:41:00 PM,24.835,10.8
1963,11/28/18 05:42:00 PM,24.835,10.8
1964,11/28/18 05:43:00 PM,24.835,0
1965,11/28/18 05:44:00 PM,24.835,10.8
1966,11/28/18 05:45:00 PM,24.835,21.5
1967,11/28/18 05:46:00 PM,24.835,0
1968,11/28/18 05:47:00 PM,24.835,0
1969,11/28/18 05:48:00 PM,24.835,21.5
1970,11/28/18 05:49:00 PM,24.835,0
1971,11/28/18 05:50:00 PM,24.835,21.5
1972,11/28/18 05:51:00 PM,24.835,10.8
1973,11/28/18 05:52:00 PM,24.738,21.5
1974,11/28/18 05:53:00 PM,24.835,10.8
1975,11/28/18 05:54:00 PM,24.835,21.5
1976,11/28/18 05:55:00 PM,24.835,10.8
1977,11/28/18 05:56:00 PM,24.835,10.8
1978,11/28/18 05:57:00 PM,24.835,10.8
1979,11/28/18 05:58:00 PM,24.835,21.5
1980,11/28/18 05:59:00 PM,24.835,21.5
1981,11/28/18 06:00:00 PM,24.835,10.8
1982,11/28/18 06:01:00 PM,24.835,0
1983,11/28/18 06:02:00 PM,24.835,10.8
1984,11/28/18 06:03:00 PM,24.835,10.8
1985,11/28/18 06:04:00 PM,24.931,21.5
1986,11/28/18 06:05:00 PM,24.835,10.8
1987,11/28/18 06:06:00 PM,24.835,10.8
1988,11/28/18 06:07:00 PM,24.835,10.8
1989,11/28/18 06:08:00 PM,24.931,0
1990,11/28/18 06:09:00 PM,24.931,10.8
1991,11/28/18 06:10:00 PM,24.931,10.8
1992,11/28/18 06:11:00 PM,24.931,10.8
1993,11/28/18 06:12:00 PM,24.931,0
1994,11/28/18 06:13:00 PM,24.931,0
1995,11/28/18 06:14:00 PM,24.931,21.5
1996,11/28/18 06:15:00 PM,24.931,10.8
1997,11/28/18 06:16:00 PM,24.931,10.8
1998,11/28/18 06:17:00 PM,24.931,10.8
1999,11/28/18 06:18:00 PM,24.931,10.8
2000,11/28/18 06:19:00 PM,24.931,0
2001,11/28/18 06:20:00 PM,24.931,0
2002,11/28/18 06:21:00 PM,24.931,21.5
2003,11/28/18 06:22:00 PM,24.931,0
2004,11/28/18 06:23:00 PM,24.931,21.5
2005,11/28/18 06:24:00 PM,24.931,0
2006,11/28/18 06:25:00 PM,24.931,10.8
2007,11/28/18 06:26:00 PM,24.931,0
2008,11/28/18 06:27:00 PM,24.931,21.5
2009,11/28/18 06:28:00 PM,24.931,10.8
2010,11/28/18 06:29:00 PM,24.931,10.8
2011,11/28/18 06:30:00 PM,24.931,10.8
2012,11/28/18 06:31:00 PM,25.028,10.8
2013,11/28/18 06:32:00 PM,25.028,0
2014,11/28/18 06:33:00 PM,25.028,21.5
2015,11/28/18 06:34:00 PM,24.931,0
2016,11/28/18 06:35:00 PM,24.931,0
2017,11/28/18 06:36:00 PM,24.931,0
2018,11/28/18 06:37:00 PM,24.931,21.5
2019,11/28/18 06:38:00 PM,25.028,10.8
2020,11/28/18 06:39:00 PM,25.028,21.5
2021,11/28/18 06:40:00 PM,25.028,0
2022,11/28/18 06:41:00 PM,25.028,10.8
2023,11/28/18 06:42:00 PM,25.028,10.8
2024,11/28/18 06:43:00 PM,24.931,10.8
2025,11/28/18 06:44:00 PM,25.028,0
2026,11/28/18 06:45:00 PM,25.028,10.8
2027,11/28/18 06:46:00 PM,25.028,0
2028,11/28/18 06:47:00 PM,25.028,0
2029,11/28/18 06:48:00 PM,25.028,0
2030,11/28/18 06:49:00 PM,25.028,10.8
2031,11/28/18 06:50:00 PM,25.028,0
2032,11/28/18 06:51:00 PM,25.028,0
2033,11/28/18 06:52:00 PM,25.028,10.8
2034,11/28/18 06:53:00 PM,25.028,0
2035,11/28/18 06:54:00 PM,25.125,10.8
2036,11/28/18 06:55:00 PM,25.028,0
2037,11/28/18 06:56:00 PM,25.028,10.8
2038,11/28/18 06:57:00 PM,25.028,0
2039,11/28/18 06:58:00 PM,25.028,10.8
2040,11/28/18 06:59:00 PM,25.028,21.5
2041,11/28/18 07:00:00 PM,25.125,21.5
2042,11/28/18 07:01:00 PM,25.125,10.8
2043,11/28/18 07:02:00 PM,25.125,0
2044,11/28/18 07:03:00 PM,25.125,0
2045,11/28/18 07:04:00 PM,25.125,21.5
2046,11/28/18 07:05:00 PM,25.028,10.8
2047,11/28/18 07:06:00 PM,25.028,0
2048,11/28/18 07:07:00 PM,25.028,21.5
2049,11/28/18 07:08:00 PM,25.125,10.8
2050,11/28/18 07:09:00 PM,25.125,21.5
2051,11/28/18 07:10:00 PM,25.125,10.8
2052,11/28/18 07:11:00 PM,25.125,10.8
2053,11/28/18 07:12:00 PM,25.125,21.5
2054,11/28/18 07:13:00 PM,25.125,10.8
2055,11/28/18 07:14:00 PM,25.125,0
2056,11/28/18 07:15:00 PM,25.125,21.5
2057,11/28/18 07:16:00 PM,25.125,10.8
2058,11/28/18 07:17:00 PM,25.125,21.5
2059,11/28/18 07:18:00 PM,25.125,10.8
2060,11/28/18 07:19:00 PM,25.125,0
2061,11/28/18 07:20:00 PM,25.125,0
2062,11/28/18 07:21:00 PM,25.125,21.5
2063,11/28/18 07:22:00 PM,25.125,0
2064,11/28/18 07:23:00 PM,25.125,10.8
2065,11/28/18 07:24:00 PM,25.125,10.8
2066,11/28/18 07:25:00 PM,25.125,10.8
2067,11/28/18 07:26:00 PM,25.222,10.8
2068,11/28/18 07:27:00 PM,25.125,10.8
2069,11/28/18 07:28:00 PM,25.125,0
2070,11/28/18 07:29:00 PM,25.125,10.8
2071,11/28/18 07:30:00 PM,25.125,10.8
2072,11/28/18 07:31:00 PM,25.125,10.8
2073,11/28/18 07:32:00 PM,25.125,21.5
2074,11/28/18 07:33:00 PM,25.125,10.8
2075,11/28/18 07:34:00 PM,25.222,0
2076,11/28/18 07:35:00 PM,25.222,21.5
2077,11/28/18 07:36:00 PM,25.222,21.5
2078,11/28/18 07:37:00 PM,25.125,0
2079,11/28/18 07:38:00 PM,25.125,10.8
2080,11/28/18 07:39:00 PM,25.125,10.8
2081,11/28/18 07:40:00 PM,25.222,21.5
2082,11/28/18 07:41:00 PM,25.222,0
2083,11/28/18 07:42:00 PM,25.222,10.8
2084,11/28/18 07:43:00 PM,25.222,0
2085,11/28/18 07:44:00 PM,25.222,10.8
2086,11/28/18 07:45:00 PM,25.222,10.8
2087,11/28/18 07:46:00 PM,25.222,0
2088,11/28/18 07:47:00 PM,25.222,21.5
2089,11/28/18 07:48:00 PM,25.222,21.5
2090,11/28/18 07:49:00 PM,25.222,21.5
2091,11/28/18 07:50:00 PM,25.222,0
2092,11/28/18 07:51:00 PM,25.222,0
2093,11/28/18 07:52:00 PM,25.222,10.8
2094,11/28/18 07:53:00 PM,25.222,21.5
2095,11/28/18 07:54:00 PM,25.222,10.8
2096,11/28/18 07:55:00 PM,25.222,0
2097,11/28/18 07:56:00 PM,25.222,10.8
2098,11/28/18 07:57:00 PM,25.222,10.8
2099,11/28/18 07:58:00 PM,25.222,10.8
2100,11/28/18 07:59:00 PM,25.222,0
2101,11/28/18 08:00:00 PM,25.222,21.5
2102,11/28/18 08:01:00 PM,25.222,21.5
2103,11/28/18 08:02:00 PM,25.222,0
2104,11/28/18 08:03:00 PM,25.222,0
2105,11/28/18 08:04:00 PM,25.222,10.8
2106,11/28/18 08:05:00 PM,25.222,10.8
2107,11/28/18 08:06:00 PM,25.319,0
2108,11/28/18 08:07:00 PM,25.319,0
2109,11/28/18 08:08:00 PM,25.319,10.8
2110,11/28/18 08:09:00 PM,25.319,21.5
2111,11/28/18 08:10:00 PM,25.319,0
2112,11/28/18 08:11:00 PM,25.319,21.5
2113,11/28/18 08:12:00 PM,25.319,21.5
2114,11/28/18 08:13:00 PM,25.319,0
2115,11/28/18 08:14:00 PM,25.319,10.8
2116,11/28/18 08:15:00 PM,25.319,10.8
2117,11/28/18 08:16:00 PM,25.319,0
2118,11/28/18 08:17:00 PM,25.319,0
2119,11/28/18 08:18:00 PM,25.319,21.5
2120,11/28/18 08:19:00 PM,25.319,10.8
2121,11/28/18 08:20:00 PM,25.319,0
2122,11/28/18 08:21:00 PM,25.319,0
2123,11/28/18 08:22:00 PM,25.319,0
2124,11/28/18 08:23:00 PM,25.319,21.5
2125,11/28/18 08:24:00 PM,25.319,0
2126,11/28/18 08:25:00 PM,25.319,10.8
2127,11/28/18 08:26:00 PM,25.319,21.5
2128,11/28/18 08:27:00 PM,25.319,21.5
2129,11/28/18 08:28:00 PM,25.319,10.8
2130,11/28/18 08:29:00 PM,25.319,0
2131,11/28/18 08:30:00 PM,25.319,10.8
2132,11/28/18 08:31:00 PM,25.319,21.5
2133,11/28/18 08:32:00 PM,25.319,21.5
2134,11/28/18 08:33:00 PM,25.319,0
2135,11/28/18 08:34:00 PM,25.319,21.5
2136,11/28/18 08:35:00 PM,25.319,21.5
2137,11/28/18 08:36:00 PM,25.319,10.8
2138,11/28/18 08:37:00 PM,25.319,21.5
2139,11/28/18 08:38:00 PM,25.319,10.8
2140,11/28/18 08:39:00 PM,25.416,21.5
2141,11/28/18 08:40:00 PM,25.416,0
2142,11/28/18 08:41:00 PM,25.416,21.5
2143,11/28/18 08:42:00 PM,25.416,10.8
2144,11/28/18 08:43:00 PM,25.416,0
2145,11/28/18 08:44:00 PM,25.416,21.5
2146,11/28/18 08:45:00 PM,25.416,0
2147,11/28/18 08:46:00 PM,25.416,0
2148,11/28/18 08:47:00 PM,25.416,0
2149,11/28/18 08:48:00 PM,25.416,0
2150,11/28/18 08:49:00 PM,25.416,0
2151,11/28/18 08:50:00 PM,25.416,10.8
2152,11/28/18 08:51:00 PM,25.416,21.5
2153,11/28/18 08:52:00 PM,25.416,10.8
2154,11/28/18 08:53:00 PM,25.416,21.5
2155,11/28/18 08:54:00 PM,25.416,0
2156,11/28/18 08:55:00 PM,25.416,21.5
2157,11/28/18 08:56:00 PM,25.416,21.5
2158,11/28/18 08:57:00 PM,25.416,10.8
2159,11/28/18 08:58:00 PM,25.416,0
2160,11/28/18 08:59:00 PM,25.416,0
2161,11/28/18 09:00:00 PM,25.416,21.5
2162,11/28/18 09:01:00 PM,25.416,21.5
2163,11/28/18 09:02:00 PM,25.416,0
2164,11/28/18 09:03:00 PM,25.416,0
2165,11/28/18 09:04:00 PM,25.416,10.8
2166,11/28/18 09:05:00 PM,25.416,10.8
2167,11/28/18 09:06:00 PM,25.416,21.5
2168,11/28/18 09:07:00 PM,25.416,10.8
2169,11/28/18 09:08:00 PM,25.416,10.8
2170,11/28/18 09:09:00 PM,25.416,0
2171,11/28/18 09:10:00 PM,25.416,0
2172,11/28/18 09:11:00 PM,25.416,10.8
2173,11/28/18 09:12:00 PM,25.513,10.8
2174,11/28/18 09:13:00 PM,25.513,21.5
2175,11/28/18 09:14:00 PM,25.513,21.5
2176,11/28/18 09:15:00 PM,25.513,21.5
2177,11/28/18 09:16:00 PM,25.416,0
2178,11/28/18 09:17:00 PM,25.416,21.5
2179,11/28/18 09:18:00 PM,25.513,0
2180,11/28/18 09:19:00 PM,25.513,21.5
2181,11/28/18 09:20:00 PM,25.513,0
2182,11/28/18 09:21:00 PM,25.513,21.5
2183,11/28/18 09:22:00 PM,25.513,10.8
2184,11/28/18 09:23:00 PM,25.513,0
2185,11/28/18 09:24:00 PM,25.513,21.5
2186,11/28/18 09:25:00 PM,25.513,0
2187,11/28/18 09:26:00 PM,25.513,10.8
2188,11/28/18 09:27:00 PM,25.513,10.8
2189,11/28/18 09:28:00 PM,25.513,10.8
2190,11/28/18 09:29:00 PM,25.513,21.5
2191,11/28/18 09:30:00 PM,25.513,10.8
2192,11/28/18 09:31:00 PM,25.513,21.5
2193,11/28/18 09:32:00 PM,25.513,10.8
2194,11/28/18 09:33:00 PM,25.513,21.5
2195,11/28/18 09:34:00 PM,25.513,21.5
2196,11/28/18 09:35:00 PM,25.513,0
2197,11/28/18 09:36:00 PM,25.513,0
2198,11/28/18 09:37:00 PM,25.513,0
2199,11/28/18 09:38:00 PM,25.513,21.5
2200,11/28/18 09:39:00 PM,25.513,10.8
2201,11/28/18 09:40:00 PM,25.513,21.5
2202,11/28/18 09:41:00 PM,25.513,0
2203,11/28/18 09:42:00 PM,25.513,21.5
2204,11/28/18 09:43:00 PM,25.513,0
2205,11/28/18 09:44:00 PM,25.513,21.5
2206,11/28/18 09:45:00 PM,25.513,0
2207,11/28/18 09:46:00 PM,25.513,21.5
2208,11/28/18 09:47:00 PM,25.513,0
2209,11/28/18 09:48:00 PM,25.513,0
2210,11/28/18 09:49:00 PM,25.513,10.8
2211,11/28/18 09:50:00 PM,25.513,10.8
2212,11/28/18 09:51:00 PM,25.513,21.5
2213,11/28/18 09:52:00 PM,25.513,0
2214,11/28/18 09:53:00 PM,25.513,10.8
2215,11/28/18 09:54:00 PM,25.513,21.5
2216,11/28/18 09:55:00 PM,25.513,0
2217,11/28/18 09:56:00 PM,25.513,10.8
2218,11/28/18 09:57:00 PM,25.513,10.8
2219,11/28/18 09:58:00 PM,25.513,0
2220,11/28/18 09:59:00 PM,25.513,21.5
2221,11/28/18 10:00:00 PM,25.513,0
2222,11/28/18 10:01:00 PM,25.513,10.8
2223,11/28/18 10:02:00 PM,25.513,10.8
2224,11/28/18 10:03:00 PM,25.513,10.8
2225,11/28/18 10:04:00 PM,25.513,10.8
2226,11/28/18 10:05:00 PM,25.513,10.8
2227,11/28/18 10:06:00 PM,25.513,21.5
2228,11/28/18 10:07:00 PM,25.513,21.5
2229,11/28/18 10:08:00 PM,25.513,10.8
2230,11/28/18 10:09:00 PM,25.513,10.8
2231,11/28/18 10:10:00 PM,25.513,21.5
2232,11/28/18 10:11:00 PM,25.513,0
2233,11/28/18 10:12:00 PM,25.513,21.5
2234,11/28/18 10:13:00 PM,25.513,21.5
2235,11/28/18 10:14:00 PM,25.513,0
2236,11/28/18 10:15:00 PM,25.513,10.8
2237,11/28/18 10:16:00 PM,25.513,10.8
2238,11/28/18 10:17:00 PM,25.61,10.8
2239,11/28/18 10:18:00 PM,25.61,10.8
2240,11/28/18 10:19:00 PM,25.513,10.8
2241,11/28/18 10:20:00 PM,25.513,0
2242,11/28/18 10:21:00 PM,25.513,21.5
2243,11/28/18 10:22:00 PM,25.513,0
2244,11/28/18 10:23:00 PM,25.61,10.8
2245,11/28/18 10:24:00 PM,25.61,0
2246,11/28/18 10:25:00 PM,25.61,10.8
2247,11/28/18 10:26:00 PM,25.61,21.5
2248,11/28/18 10:27:00 PM,25.513,10.8
2249,11/28/18 10:28:00 PM,25.513,0
2250,11/28/18 10:29:00 PM,25.513,0
2251,11/28/18 10:30:00 PM,25.513,0
2252,11/28/18 10:31:00 PM,25.61,10.8
2253,11/28/18 10:32:00 PM,25.61,21.5
2254,11/28/18 10:33:00 PM,25.61,0
2255,11/28/18 10:34:00 PM,25.61,21.5
2256,11/28/18 10:35:00 PM,25.513,0
2257,11/28/18 10:36:00 PM,25.513,0
2258,11/28/18 10:37:00 PM,25.513,21.5
2259,11/28/18 10:38:00 PM,25.61,10.8
2260,11/28/18 10:39:00 PM,25.61,0
2261,11/28/18 10:40:00 PM,25.61,10.8
2262,11/28/18 10:41:00 PM,25.61,0
2263,11/28/18 10:42:00 PM,25.61,0
2264,11/28/18 10:43:00 PM,25.61,10.8
2265,11/28/18 10:44:00 PM,25.513,21.5
2266,11/28/18 10:45:00 PM,25.61,21.5
2267,11/28/18 10:46:00 PM,25.61,10.8
2268,11/28/18 10:47:00 PM,25.61,10.8
2269,11/28/18 10:48:00 PM,25.61,0
2270,11/28/18 10:49:00 PM,25.61,0
2271,11/28/18 10:50:00 PM,25.61,10.8
2272,11/28/18 10:51:00 PM,25.61,21.5
2273,11/28/18 10:52:00 PM,25.61,21.5
2274,11/28/18 10:53:00 PM,25.513,10.8
2275,11/28/18 10:54:00 PM,25.61,10.8
2276,11/28/18 10:55:00 PM,25.61,10.8
2277,11/28/18 10:56:00 PM,25.61,21.5
2278,11/28/18 10:57:00 PM,25.61,21.5
2279,11/28/18 10:58:00 PM,25.61,21.5
