Site Name ,EXPERIMENT
Site Number ,1
Logger ,Integrating Light Sensor
Logger Serial Number ,4607


Scan No ,Date and Time,       Integrating Light,        ,
        ,        ,RAW VALUE ,CALIBRATED VALUE,

1920,28/11/2018 , 17:00:00,0,0
1921,28/11/2018 , 17:01:00,1,1
1922,28/11/2018 , 17:02:00,0,0
1923,28/11/2018 , 17:03:00,0,0
1924,28/11/2018 , 17:04:00,1,1
1925,28/11/2018 , 17:05:00,0,0
1926,28/11/2018 , 17:06:00,0,0
1927,28/11/2018 , 17:07:00,0,0
1928,28/11/2018 , 17:08:00,1,1
1929,28/11/2018 , 17:09:00,0,0
1930,28/11/2018 , 17:10:00,1,1
1931,28/11/2018 , 17:11:00,0,0
1932,28/11/2018 , 17:12:00,1,1
1933,28/11/2018 , 17:13:00,0,0
1934,28/11/2018 , 17:14:00,1,1
1935,28/11/2018 , 17:15:00,0,0
1936,28/11/2018 , 17:16:00,1,1
1937,28/11/2018 , 17:17:00,0,0
1938,28/11/2018 , 17:18:00,0,0
1939,28/11/2018 , 17:19:00,1,1
1940,28/11/2018 , 17:20:00,0,0
1941,28/11/2018 , 17:21:00,1,1
1942,28/11/2018 , 17:22:00,0,0
1943,28/11/2018 , 17:23:00,1,1
1944,28/11/2018 , 17:24:00,0,0
1945,28/11/2018 , 17:25:00,1,1
1946,28/11/2018 , 17:26:00,0,0
1947,28/11/2018 , 17:27:00,1,1
1948,28/11/2018 , 17:28:00,0,0
1949,28/11/2018 , 17:29:00,1,1
1950,28/11/2018 , 17:30:00,0,0
1951,28/11/2018 , 17:31:00,1,1
1952,28/11/2018 , 17:32:00,0,0
1953,28/11/2018 , 17:33:00,1,1
1954,28/11/2018 , 17:34:00,0,0
1955,28/11/2018 , 17:35:00,1,1
1956,28/11/2018 , 17:36:00,0,0
1957,28/11/2018 , 17:37:00,1,1
1958,28/11/2018 , 17:38:00,0,0
1959,28/11/2018 , 17:39:00,0,0
1960,28/11/2018 , 17:40:00,1,1
1961,28/11/2018 , 17:41:00,0,0
1962,28/11/2018 , 17:42:00,1,1
1963,28/11/2018 , 17:43:00,0,0
1964,28/11/2018 , 17:44:00,1,1
1965,28/11/2018 , 17:45:00,0,0
1966,28/11/2018 , 17:46:00,1,1
1967,28/11/2018 , 17:47:00,0,0
1968,28/11/2018 , 17:48:00,1,1
1969,28/11/2018 , 17:49:00,0,0
1970,28/11/2018 , 17:50:00,1,1
1971,28/11/2018 , 17:51:00,0,0
1972,28/11/2018 , 17:52:00,0,0
1973,28/11/2018 , 17:53:00,1,1
1974,28/11/2018 , 17:54:00,0,0
1975,28/11/2018 , 17:55:00,1,1
1976,28/11/2018 , 17:56:00,0,0
1977,28/11/2018 , 17:57:00,1,1
1978,28/11/2018 , 17:58:00,0,0
1979,28/11/2018 , 17:59:00,1,1
1980,28/11/2018 , 18:00:00,0,0
1981,28/11/2018 , 18:01:00,1,1
1982,28/11/2018 , 18:02:00,0,0
1983,28/11/2018 , 18:03:00,1,1
1984,28/11/2018 , 18:04:00,0,0
1985,28/11/2018 , 18:05:00,0,0
1986,28/11/2018 , 18:06:00,1,1
1987,28/11/2018 , 18:07:00,0,0
1988,28/11/2018 , 18:08:00,1,1
1989,28/11/2018 , 18:09:00,0,0
1990,28/11/2018 , 18:10:00,1,1
1991,28/11/2018 , 18:11:00,0,0
1992,28/11/2018 , 18:12:00,1,1
1993,28/11/2018 , 18:13:00,0,0
1994,28/11/2018 , 18:14:00,0,0
1995,28/11/2018 , 18:15:00,1,1
1996,28/11/2018 , 18:16:00,0,0
1997,28/11/2018 , 18:17:00,1,1
1998,28/11/2018 , 18:18:00,0,0
1999,28/11/2018 , 18:19:00,1,1
2000,28/11/2018 , 18:20:00,0,0
2001,28/11/2018 , 18:21:00,1,1
2002,28/11/2018 , 18:22:00,0,0
2003,28/11/2018 , 18:23:00,0,0
2004,28/11/2018 , 18:24:00,1,1
2005,28/11/2018 , 18:25:00,0,0
2006,28/11/2018 , 18:26:00,1,1
2007,28/11/2018 , 18:27:00,0,0
2008,28/11/2018 , 18:28:00,1,1
2009,28/11/2018 , 18:29:00,0,0
2010,28/11/2018 , 18:30:00,1,1
2011,28/11/2018 , 18:31:00,0,0
2012,28/11/2018 , 18:32:00,0,0
2013,28/11/2018 , 18:33:00,1,1
2014,28/11/2018 , 18:34:00,0,0
2015,28/11/2018 , 18:35:00,1,1
2016,28/11/2018 , 18:36:00,0,0
2017,28/11/2018 , 18:37:00,1,1
2018,28/11/2018 , 18:38:00,0,0
2019,28/11/2018 , 18:39:00,1,1
2020,28/11/2018 , 18:40:00,0,0
2021,28/11/2018 , 18:41:00,1,1
2022,28/11/2018 , 18:42:00,0,0
2023,28/11/2018 , 18:43:00,0,0
2024,28/11/2018 , 18:44:00,1,1
2025,28/11/2018 , 18:45:00,0,0
2026,28/11/2018 , 18:46:00,1,1
2027,28/11/2018 , 18:47:00,0,0
2028,28/11/2018 , 18:48:00,1,1
2029,28/11/2018 , 18:49:00,0,0
2030,28/11/2018 , 18:50:00,1,1
2031,28/11/2018 , 18:51:00,0,0
2032,28/11/2018 , 18:52:00,0,0
2033,28/11/2018 , 18:53:00,1,1
2034,28/11/2018 , 18:54:00,0,0
2035,28/11/2018 , 18:55:00,1,1
2036,28/11/2018 , 18:56:00,0,0
2037,28/11/2018 , 18:57:00,1,1
2038,28/11/2018 , 18:58:00,0,0
2039,28/11/2018 , 18:59:00,1,1
2040,28/11/2018 , 19:00:00,0,0
2041,28/11/2018 , 19:01:00,0,0
2042,28/11/2018 , 19:02:00,1,1
2043,28/11/2018 , 19:03:00,0,0
2044,28/11/2018 , 19:04:00,1,1
2045,28/11/2018 , 19:05:00,0,0
2046,28/11/2018 , 19:06:00,1,1
2047,28/11/2018 , 19:07:00,0,0
2048,28/11/2018 , 19:08:00,1,1
2049,28/11/2018 , 19:09:00,0,0
2050,28/11/2018 , 19:10:00,0,0
2051,28/11/2018 , 19:11:00,1,1
2052,28/11/2018 , 19:12:00,0,0
2053,28/11/2018 , 19:13:00,1,1
2054,28/11/2018 , 19:14:00,0,0
2055,28/11/2018 , 19:15:00,1,1
2056,28/11/2018 , 19:16:00,0,0
2057,28/11/2018 , 19:17:00,1,1
2058,28/11/2018 , 19:18:00,0,0
2059,28/11/2018 , 19:19:00,0,0
2060,28/11/2018 , 19:20:00,1,1
2061,28/11/2018 , 19:21:00,0,0
2062,28/11/2018 , 19:22:00,1,1
2063,28/11/2018 , 19:23:00,0,0
2064,28/11/2018 , 19:24:00,1,1
2065,28/11/2018 , 19:25:00,0,0
2066,28/11/2018 , 19:26:00,1,1
2067,28/11/2018 , 19:27:00,0,0
2068,28/11/2018 , 19:28:00,0,0
2069,28/11/2018 , 19:29:00,1,1
2070,28/11/2018 , 19:30:00,0,0
2071,28/11/2018 , 19:31:00,1,1
2072,28/11/2018 , 19:32:00,0,0
2073,28/11/2018 , 19:33:00,1,1
2074,28/11/2018 , 19:34:00,0,0
2075,28/11/2018 , 19:35:00,1,1
2076,28/11/2018 , 19:36:00,0,0
2077,28/11/2018 , 19:37:00,0,0
2078,28/11/2018 , 19:38:00,1,1
2079,28/11/2018 , 19:39:00,0,0
2080,28/11/2018 , 19:40:00,1,1
2081,28/11/2018 , 19:41:00,0,0
2082,28/11/2018 , 19:42:00,1,1
2083,28/11/2018 , 19:43:00,0,0
2084,28/11/2018 , 19:44:00,1,1
2085,28/11/2018 , 19:45:00,0,0
2086,28/11/2018 , 19:46:00,0,0
2087,28/11/2018 , 19:47:00,1,1
2088,28/11/2018 , 19:48:00,0,0
2089,28/11/2018 , 19:49:00,1,1
2090,28/11/2018 , 19:50:00,0,0
2091,28/11/2018 , 19:51:00,1,1
2092,28/11/2018 , 19:52:00,0,0
2093,28/11/2018 , 19:53:00,1,1
2094,28/11/2018 , 19:54:00,0,0
2095,28/11/2018 , 19:55:00,0,0
2096,28/11/2018 , 19:56:00,1,1
2097,28/11/2018 , 19:57:00,0,0
2098,28/11/2018 , 19:58:00,1,1
2099,28/11/2018 , 19:59:00,0,0
2100,28/11/2018 , 20:00:00,1,1
2101,28/11/2018 , 20:01:00,0,0
2102,28/11/2018 , 20:02:00,1,1
2103,28/11/2018 , 20:03:00,0,0
2104,28/11/2018 , 20:04:00,0,0
2105,28/11/2018 , 20:05:00,1,1
2106,28/11/2018 , 20:06:00,0,0
2107,28/11/2018 , 20:07:00,1,1
2108,28/11/2018 , 20:08:00,0,0
2109,28/11/2018 , 20:09:00,1,1
2110,28/11/2018 , 20:10:00,0,0
2111,28/11/2018 , 20:11:00,0,0
2112,28/11/2018 , 20:12:00,1,1
2113,28/11/2018 , 20:13:00,0,0
2114,28/11/2018 , 20:14:00,1,1
2115,28/11/2018 , 20:15:00,0,0
2116,28/11/2018 , 20:16:00,1,1
2117,28/11/2018 , 20:17:00,0,0
2118,28/11/2018 , 20:18:00,1,1
2119,28/11/2018 , 20:19:00,0,0
2120,28/11/2018 , 20:20:00,0,0
2121,28/11/2018 , 20:21:00,1,1
2122,28/11/2018 , 20:22:00,0,0
2123,28/11/2018 , 20:23:00,1,1
2124,28/11/2018 , 20:24:00,0,0
2125,28/11/2018 , 20:25:00,1,1
2126,28/11/2018 , 20:26:00,0,0
2127,28/11/2018 , 20:27:00,1,1
2128,28/11/2018 , 20:28:00,0,0
2129,28/11/2018 , 20:29:00,0,0
2130,28/11/2018 , 20:30:00,1,1
2131,28/11/2018 , 20:31:00,0,0
2132,28/11/2018 , 20:32:00,1,1
2133,28/11/2018 , 20:33:00,0,0
2134,28/11/2018 , 20:34:00,1,1
2135,28/11/2018 , 20:35:00,0,0
2136,28/11/2018 , 20:36:00,1,1
2137,28/11/2018 , 20:37:00,0,0
2138,28/11/2018 , 20:38:00,0,0
2139,28/11/2018 , 20:39:00,1,1
2140,28/11/2018 , 20:40:00,0,0
2141,28/11/2018 , 20:41:00,1,1
2142,28/11/2018 , 20:42:00,0,0
2143,28/11/2018 , 20:43:00,1,1
2144,28/11/2018 , 20:44:00,0,0
2145,28/11/2018 , 20:45:00,0,0
2146,28/11/2018 , 20:46:00,1,1
2147,28/11/2018 , 20:47:00,0,0
2148,28/11/2018 , 20:48:00,1,1
2149,28/11/2018 , 20:49:00,0,0
2150,28/11/2018 , 20:50:00,1,1
2151,28/11/2018 , 20:51:00,0,0
2152,28/11/2018 , 20:52:00,1,1
2153,28/11/2018 , 20:53:00,0,0
2154,28/11/2018 , 20:54:00,1,1
2155,28/11/2018 , 20:55:00,0,0
2156,28/11/2018 , 20:56:00,0,0
2157,28/11/2018 , 20:57:00,1,1
2158,28/11/2018 , 20:58:00,0,0
2159,28/11/2018 , 20:59:00,1,1
2160,28/11/2018 , 21:00:00,0,0
2161,28/11/2018 , 21:01:00,1,1
2162,28/11/2018 , 21:02:00,0,0
2163,28/11/2018 , 21:03:00,1,1
2164,28/11/2018 , 21:04:00,0,0
2165,28/11/2018 , 21:05:00,0,0
2166,28/11/2018 , 21:06:00,1,1
2167,28/11/2018 , 21:07:00,0,0
2168,28/11/2018 , 21:08:00,1,1
2169,28/11/2018 , 21:09:00,0,0
2170,28/11/2018 , 21:10:00,1,1
2171,28/11/2018 , 21:11:00,0,0
2172,28/11/2018 , 21:12:00,1,1
2173,28/11/2018 , 21:13:00,0,0
2174,28/11/2018 , 21:14:00,0,0
2175,28/11/2018 , 21:15:00,1,1
2176,28/11/2018 , 21:16:00,0,0
2177,28/11/2018 , 21:17:00,1,1
2178,28/11/2018 , 21:18:00,0,0
2179,28/11/2018 , 21:19:00,1,1
2180,28/11/2018 , 21:20:00,0,0
2181,28/11/2018 , 21:21:00,1,1
2182,28/11/2018 , 21:22:00,0,0
2183,28/11/2018 , 21:23:00,0,0
2184,28/11/2018 , 21:24:00,1,1
2185,28/11/2018 , 21:25:00,0,0
2186,28/11/2018 , 21:26:00,1,1
2187,28/11/2018 , 21:27:00,0,0
2188,28/11/2018 , 21:28:00,1,1
2189,28/11/2018 , 21:29:00,0,0
2190,28/11/2018 , 21:30:00,1,1
2191,28/11/2018 , 21:31:00,0,0
2192,28/11/2018 , 21:32:00,0,0
2193,28/11/2018 , 21:33:00,1,1
2194,28/11/2018 , 21:34:00,0,0
2195,28/11/2018 , 21:35:00,1,1
2196,28/11/2018 , 21:36:00,0,0
2197,28/11/2018 , 21:37:00,1,1
2198,28/11/2018 , 21:38:00,0,0
2199,28/11/2018 , 21:39:00,1,1
2200,28/11/2018 , 21:40:00,0,0
2201,28/11/2018 , 21:41:00,0,0
2202,28/11/2018 , 21:42:00,1,1
2203,28/11/2018 , 21:43:00,0,0
2204,28/11/2018 , 21:44:00,1,1
2205,28/11/2018 , 21:45:00,0,0
2206,28/11/2018 , 21:46:00,1,1
2207,28/11/2018 , 21:47:00,0,0
2208,28/11/2018 , 21:48:00,1,1
2209,28/11/2018 , 21:49:00,0,0
2210,28/11/2018 , 21:50:00,0,0
2211,28/11/2018 , 21:51:00,1,1
2212,28/11/2018 , 21:52:00,0,0
2213,28/11/2018 , 21:53:00,1,1
2214,28/11/2018 , 21:54:00,0,0
2215,28/11/2018 , 21:55:00,1,1
2216,28/11/2018 , 21:56:00,0,0
2217,28/11/2018 , 21:57:00,1,1
2218,28/11/2018 , 21:58:00,0,0
2219,28/11/2018 , 21:59:00,0,0
2220,28/11/2018 , 22:00:00,1,1
2221,28/11/2018 , 22:01:00,0,0
2222,28/11/2018 , 22:02:00,1,1
2223,28/11/2018 , 22:03:00,0,0
2224,28/11/2018 , 22:04:00,1,1
2225,28/11/2018 , 22:05:00,0,0
2226,28/11/2018 , 22:06:00,1,1
2227,28/11/2018 , 22:07:00,0,0
2228,28/11/2018 , 22:08:00,0,0
2229,28/11/2018 , 22:09:00,1,1
2230,28/11/2018 , 22:10:00,0,0
2231,28/11/2018 , 22:11:00,1,1
2232,28/11/2018 , 22:12:00,0,0
2233,28/11/2018 , 22:13:00,1,1
2234,28/11/2018 , 22:14:00,0,0
2235,28/11/2018 , 22:15:00,1,1
2236,28/11/2018 , 22:16:00,0,0
2237,28/11/2018 , 22:17:00,0,0
2238,28/11/2018 , 22:18:00,1,1
2239,28/11/2018 , 22:19:00,0,0
2240,28/11/2018 , 22:20:00,1,1
2241,28/11/2018 , 22:21:00,0,0
2242,28/11/2018 , 22:22:00,1,1
2243,28/11/2018 , 22:23:00,0,0
2244,28/11/2018 , 22:24:00,1,1
2245,28/11/2018 , 22:25:00,0,0
2246,28/11/2018 , 22:26:00,0,0
2247,28/11/2018 , 22:27:00,1,1
2248,28/11/2018 , 22:28:00,0,0
2249,28/11/2018 , 22:29:00,1,1
2250,28/11/2018 , 22:30:00,0,0
2251,28/11/2018 , 22:31:00,1,1
2252,28/11/2018 , 22:32:00,0,0
2253,28/11/2018 , 22:33:00,1,1
2254,28/11/2018 , 22:34:00,0,0
2255,28/11/2018 , 22:35:00,0,0
2256,28/11/2018 , 22:36:00,1,1
2257,28/11/2018 , 22:37:00,0,0
2258,28/11/2018 , 22:38:00,1,1
2259,28/11/2018 , 22:39:00,0,0
2260,28/11/2018 , 22:40:00,1,1
2261,28/11/2018 , 22:41:00,0,0
2262,28/11/2018 , 22:42:00,1,1
2263,28/11/2018 , 22:43:00,0,0
2264,28/11/2018 , 22:44:00,0,0
2265,28/11/2018 , 22:45:00,1,1
2266,28/11/2018 , 22:46:00,0,0
2267,28/11/2018 , 22:47:00,1,1
2268,28/11/2018 , 22:48:00,0,0
2269,28/11/2018 , 22:49:00,1,1
2270,28/11/2018 , 22:50:00,0,0
2271,28/11/2018 , 22:51:00,1,1
2272,28/11/2018 , 22:52:00,0,0
2273,28/11/2018 , 22:53:00,0,0
2274,28/11/2018 , 22:54:00,1,1
2275,28/11/2018 , 22:55:00,0,0
2276,28/11/2018 , 22:56:00,1,1
2277,28/11/2018 , 22:57:00,0,0
2278,28/11/2018 , 22:58:00,1,1
2279,28/11/2018 , 22:59:00,0,0
2280,28/11/2018 , 23:00:00,1,1
2281,28/11/2018 , 23:01:00,0,0
2282,28/11/2018 , 23:02:00,0,0
2283,28/11/2018 , 23:03:00,1,1
2284,28/11/2018 , 23:04:00,0,0
2285,28/11/2018 , 23:05:00,1,1
2286,28/11/2018 , 23:06:00,0,0
2287,28/11/2018 , 23:07:00,1,1
2288,28/11/2018 , 23:08:00,0,0
2289,28/11/2018 , 23:09:00,1,1
2290,28/11/2018 , 23:10:00,0,0
2291,28/11/2018 , 23:11:00,0,0
2292,28/11/2018 , 23:12:00,1,1
2293,28/11/2018 , 23:13:00,0,0
2294,28/11/2018 , 23:14:00,1,1
2295,28/11/2018 , 23:15:00,0,0
2296,28/11/2018 , 23:16:00,1,1
2297,28/11/2018 , 23:17:00,0,0
2298,28/11/2018 , 23:18:00,1,1
2299,28/11/2018 , 23:19:00,0,0
2300,28/11/2018 , 23:20:00,0,0
2301,28/11/2018 , 23:21:00,1,1
2302,28/11/2018 , 23:22:00,0,0
2303,28/11/2018 , 23:23:00,1,1
2304,28/11/2018 , 23:24:00,0,0
2305,28/11/2018 , 23:25:00,1,1
2306,28/11/2018 , 23:26:00,0,0
2307,28/11/2018 , 23:27:00,1,1
2308,28/11/2018 , 23:28:00,0,0
2309,28/11/2018 , 23:29:00,0,0
2310,28/11/2018 , 23:30:00,1,1
2311,28/11/2018 , 23:31:00,0,0
2312,28/11/2018 , 23:32:00,1,1
2313,28/11/2018 , 23:33:00,0,0
2314,28/11/2018 , 23:34:00,1,1
2315,28/11/2018 , 23:35:00,0,0
2316,28/11/2018 , 23:36:00,1,1
2317,28/11/2018 , 23:37:00,0,0
2318,28/11/2018 , 23:38:00,0,0
2319,28/11/2018 , 23:39:00,1,1
2320,28/11/2018 , 23:40:00,0,0
2321,28/11/2018 , 23:41:00,1,1
2322,28/11/2018 , 23:42:00,0,0
2323,28/11/2018 , 23:43:00,1,1
2324,28/11/2018 , 23:44:00,0,0
2325,28/11/2018 , 23:45:00,1,1
2326,28/11/2018 , 23:46:00,0,0
2327,28/11/2018 , 23:47:00,0,0
2328,28/11/2018 , 23:48:00,1,1
2329,28/11/2018 , 23:49:00,0,0
2330,28/11/2018 , 23:50:00,1,1
2331,28/11/2018 , 23:51:00,0,0
2332,28/11/2018 , 23:52:00,1,1
2333,28/11/2018 , 23:53:00,0,0
2334,28/11/2018 , 23:54:00,1,1
2335,28/11/2018 , 23:55:00,0,0
2336,28/11/2018 , 23:56:00,0,0
2337,28/11/2018 , 23:57:00,1,1
2338,28/11/2018 , 23:58:00,0,0
2339,28/11/2018 , 23:59:00,1,1
2340,28/11/2018 , 24:00:00,0,0
2341,29/11/2018 , 00:01:00,1,1
2342,29/11/2018 , 00:02:00,0,0
2343,29/11/2018 , 00:03:00,1,1
2344,29/11/2018 , 00:04:00,0,0
2345,29/11/2018 , 00:05:00,0,0
2346,29/11/2018 , 00:06:00,1,1
2347,29/11/2018 , 00:07:00,0,0
2348,29/11/2018 , 00:08:00,1,1
2349,29/11/2018 , 00:09:00,0,0
2350,29/11/2018 , 00:10:00,1,1
2351,29/11/2018 , 00:11:00,0,0
2352,29/11/2018 , 00:12:00,1,1
2353,29/11/2018 , 00:13:00,0,0
2354,29/11/2018 , 00:14:00,0,0
2355,29/11/2018 , 00:15:00,1,1
2356,29/11/2018 , 00:16:00,0,0
2357,29/11/2018 , 00:17:00,1,1
2358,29/11/2018 , 00:18:00,0,0
2359,29/11/2018 , 00:19:00,1,1
2360,29/11/2018 , 00:20:00,0,0
2361,29/11/2018 , 00:21:00,1,1
2362,29/11/2018 , 00:22:00,0,0
2363,29/11/2018 , 00:23:00,0,0
2364,29/11/2018 , 00:24:00,1,1
2365,29/11/2018 , 00:25:00,0,0
2366,29/11/2018 , 00:26:00,1,1
2367,29/11/2018 , 00:27:00,0,0
2368,29/11/2018 , 00:28:00,1,1
2369,29/11/2018 , 00:29:00,0,0
2370,29/11/2018 , 00:30:00,1,1
2371,29/11/2018 , 00:31:00,0,0
2372,29/11/2018 , 00:32:00,1,1
2373,29/11/2018 , 00:33:00,0,0
2374,29/11/2018 , 00:34:00,0,0
2375,29/11/2018 , 00:35:00,1,1
2376,29/11/2018 , 00:36:00,0,0
2377,29/11/2018 , 00:37:00,1,1
2378,29/11/2018 , 00:38:00,0,0
2379,29/11/2018 , 00:39:00,1,1
2380,29/11/2018 , 00:40:00,0,0
2381,29/11/2018 , 00:41:00,1,1
2382,29/11/2018 , 00:42:00,0,0
2383,29/11/2018 , 00:43:00,0,0
2384,29/11/2018 , 00:44:00,1,1
2385,29/11/2018 , 00:45:00,0,0
2386,29/11/2018 , 00:46:00,1,1
2387,29/11/2018 , 00:47:00,0,0
2388,29/11/2018 , 00:48:00,1,1
2389,29/11/2018 , 00:49:00,0,0
2390,29/11/2018 , 00:50:00,1,1
2391,29/11/2018 , 00:51:00,0,0
2392,29/11/2018 , 00:52:00,0,0
2393,29/11/2018 , 00:53:00,1,1
2394,29/11/2018 , 00:54:00,0,0
2395,29/11/2018 , 00:55:00,1,1
2396,29/11/2018 , 00:56:00,0,0
2397,29/11/2018 , 00:57:00,1,1
2398,29/11/2018 , 00:58:00,0,0
2399,29/11/2018 , 00:59:00,1,1
2400,29/11/2018 , 01:00:00,0,0
2401,29/11/2018 , 01:01:00,0,0
2402,29/11/2018 , 01:02:00,1,1
2403,29/11/2018 , 01:03:00,0,0
2404,29/11/2018 , 01:04:00,1,1
2405,29/11/2018 , 01:05:00,0,0
2406,29/11/2018 , 01:06:00,1,1
2407,29/11/2018 , 01:07:00,0,0
2408,29/11/2018 , 01:08:00,1,1
2409,29/11/2018 , 01:09:00,0,0
2410,29/11/2018 , 01:10:00,1,1
2411,29/11/2018 , 01:11:00,0,0
2412,29/11/2018 , 01:12:00,0,0
2413,29/11/2018 , 01:13:00,1,1
2414,29/11/2018 , 01:14:00,0,0
2415,29/11/2018 , 01:15:00,1,1
2416,29/11/2018 , 01:16:00,0,0
2417,29/11/2018 , 01:17:00,1,1
2418,29/11/2018 , 01:18:00,0,0
2419,29/11/2018 , 01:19:00,1,1
2420,29/11/2018 , 01:20:00,0,0
2421,29/11/2018 , 01:21:00,0,0
2422,29/11/2018 , 01:22:00,1,1
2423,29/11/2018 , 01:23:00,0,0
2424,29/11/2018 , 01:24:00,1,1
2425,29/11/2018 , 01:25:00,0,0
2426,29/11/2018 , 01:26:00,1,1
2427,29/11/2018 , 01:27:00,0,0
2428,29/11/2018 , 01:28:00,1,1
2429,29/11/2018 , 01:29:00,0,0
2430,29/11/2018 , 01:30:00,0,0
2431,29/11/2018 , 01:31:00,1,1
2432,29/11/2018 , 01:32:00,0,0
2433,29/11/2018 , 01:33:00,1,1
2434,29/11/2018 , 01:34:00,0,0
2435,29/11/2018 , 01:35:00,1,1
2436,29/11/2018 , 01:36:00,0,0
2437,29/11/2018 , 01:37:00,1,1
2438,29/11/2018 , 01:38:00,0,0
2439,29/11/2018 , 01:39:00,1,1
2440,29/11/2018 , 01:40:00,0,0
2441,29/11/2018 , 01:41:00,0,0
2442,29/11/2018 , 01:42:00,1,1
2443,29/11/2018 , 01:43:00,0,0
2444,29/11/2018 , 01:44:00,1,1
2445,29/11/2018 , 01:45:00,0,0
2446,29/11/2018 , 01:46:00,1,1
2447,29/11/2018 , 01:47:00,0,0
2448,29/11/2018 , 01:48:00,1,1
2449,29/11/2018 , 01:49:00,0,0
2450,29/11/2018 , 01:50:00,0,0
2451,29/11/2018 , 01:51:00,1,1
2452,29/11/2018 , 01:52:00,0,0
2453,29/11/2018 , 01:53:00,1,1
2454,29/11/2018 , 01:54:00,0,0
2455,29/11/2018 , 01:55:00,1,1
2456,29/11/2018 , 01:56:00,0,0
2457,29/11/2018 , 01:57:00,1,1
2458,29/11/2018 , 01:58:00,0,0
2459,29/11/2018 , 01:59:00,0,0
2460,29/11/2018 , 02:00:00,1,1
2461,29/11/2018 , 02:01:00,0,0
2462,29/11/2018 , 02:02:00,1,1
2463,29/11/2018 , 02:03:00,0,0
2464,29/11/2018 , 02:04:00,1,1
2465,29/11/2018 , 02:05:00,0,0
2466,29/11/2018 , 02:06:00,1,1
2467,29/11/2018 , 02:07:00,0,0
2468,29/11/2018 , 02:08:00,0,0
2469,29/11/2018 , 02:09:00,0,0
2470,29/11/2018 , 02:10:00,0,0
2471,29/11/2018 , 02:11:00,1,1
2472,29/11/2018 , 02:12:00,0,0
2473,29/11/2018 , 02:13:00,1,1
2474,29/11/2018 , 02:14:00,0,0
2475,29/11/2018 , 02:15:00,1,1
2476,29/11/2018 , 02:16:00,0,0
2477,29/11/2018 , 02:17:00,1,1
2478,29/11/2018 , 02:18:00,0,0
2479,29/11/2018 , 02:19:00,0,0
2480,29/11/2018 , 02:20:00,1,1
2481,29/11/2018 , 02:21:00,0,0
2482,29/11/2018 , 02:22:00,1,1
2483,29/11/2018 , 02:23:00,0,0
2484,29/11/2018 , 02:24:00,1,1
2485,29/11/2018 , 02:25:00,0,0
2486,29/11/2018 , 02:26:00,1,1
2487,29/11/2018 , 02:27:00,0,0
2488,29/11/2018 , 02:28:00,0,0
2489,29/11/2018 , 02:29:00,1,1
2490,29/11/2018 , 02:30:00,0,0
2491,29/11/2018 , 02:31:00,1,1
2492,29/11/2018 , 02:32:00,0,0
2493,29/11/2018 , 02:33:00,1,1
2494,29/11/2018 , 02:34:00,0,0
2495,29/11/2018 , 02:35:00,1,1
2496,29/11/2018 , 02:36:00,0,0
2497,29/11/2018 , 02:37:00,0,0
2498,29/11/2018 , 02:38:00,0,0
2499,29/11/2018 , 02:39:00,0,0
2500,29/11/2018 , 02:40:00,0,0
2501,29/11/2018 , 02:41:00,0,0
2502,29/11/2018 , 02:42:00,0,0
2503,29/11/2018 , 02:43:00,0,0
2504,29/11/2018 , 02:44:00,0,0
2505,29/11/2018 , 02:45:00,0,0
2506,29/11/2018 , 02:46:00,0,0
2507,29/11/2018 , 02:47:00,0,0
2508,29/11/2018 , 02:48:00,0,0
2509,29/11/2018 , 02:49:00,0,0
2510,29/11/2018 , 02:50:00,0,0
2511,29/11/2018 , 02:51:00,0,0
2512,29/11/2018 , 02:52:00,0,0
2513,29/11/2018 , 02:53:00,0,0
2514,29/11/2018 , 02:54:00,0,0
2515,29/11/2018 , 02:55:00,0,0
2516,29/11/2018 , 02:56:00,0,0
2517,29/11/2018 , 02:57:00,0,0
2518,29/11/2018 , 02:58:00,0,0
2519,29/11/2018 , 02:59:00,0,0
2520,29/11/2018 , 03:00:00,0,0
2521,29/11/2018 , 03:01:00,0,0
2522,29/11/2018 , 03:02:00,0,0
2523,29/11/2018 , 03:03:00,0,0
2524,29/11/2018 , 03:04:00,0,0
2525,29/11/2018 , 03:05:00,0,0
2526,29/11/2018 , 03:06:00,0,0
2527,29/11/2018 , 03:07:00,0,0
2528,29/11/2018 , 03:08:00,0,0
2529,29/11/2018 , 03:09:00,0,0
2530,29/11/2018 , 03:10:00,0,0
2531,29/11/2018 , 03:11:00,0,0
2532,29/11/2018 , 03:12:00,0,0
2533,29/11/2018 , 03:13:00,0,0
2534,29/11/2018 , 03:14:00,0,0
2535,29/11/2018 , 03:15:00,0,0
2536,29/11/2018 , 03:16:00,0,0
2537,29/11/2018 , 03:17:00,0,0
2538,29/11/2018 , 03:18:00,0,0
2539,29/11/2018 , 03:19:00,0,0
2540,29/11/2018 , 03:20:00,0,0
2541,29/11/2018 , 03:21:00,0,0
2542,29/11/2018 , 03:22:00,0,0
2543,29/11/2018 , 03:23:00,0,0
2544,29/11/2018 , 03:24:00,0,0
2545,29/11/2018 , 03:25:00,0,0
2546,29/11/2018 , 03:26:00,0,0
2547,29/11/2018 , 03:27:00,0,0
2548,29/11/2018 , 03:28:00,0,0
2549,29/11/2018 , 03:29:00,0,0
2550,29/11/2018 , 03:30:00,0,0
